,name,genre,type,rating,members
5410,Bakuon!! OVA,"Cars, Seinen, Slice of Life, Sports",OVA,6.46,4572
5411,Battle Spirits: Double Drive,"Action, Kids",TV,6.46,515
5412,Danchigai Special,"Comedy, Slice of Life",Special,6.46,8000
5413,Dr. Slump Movie 03: Arale-chan Hoyoyo! Sekai Isshuu Dai Race,"Comedy, Sci-Fi, Shounen",Movie,6.46,557
5414,DT Eightron,"Action, Sci-Fi, Shounen",TV,6.46,931
5415,F-Zero: Falcon Densetsu,"Action, Adventure, Cars, Mecha, Sci-Fi, Shounen, Sports",TV,6.46,3863
5416,Getter Robo Go,"Action, Adventure, Mecha, Military, Shounen",TV,6.46,696
5417,Jean Valjean Monogatari,Drama,Special,6.46,422
5418,Jungle wa Itsumo Hare nochi Guu: Eizou Tokuten - Maboroshi no Pilot Film,Comedy,Special,6.46,431
5419,Kappa no Kaikata,Comedy,TV,6.46,1209
5420,Kuttsukiboshi,"Drama, Romance, Shoujo Ai, Supernatural",OVA,6.46,21805
5421,Megami Kouhosei Special Curriculum,"Action, Mecha, Military, Sci-Fi, Space",OVA,6.46,3710
5422,Midori-ko,"Dementia, Drama",Movie,6.46,609
5423,Mobile Suit Gundam Seed MSV Astray,"Mecha, Military, Sci-Fi, Shounen, Space",OVA,6.46,7336
5424,MonHun Nikki Girigiri Airou Mura G,"Action, Comedy",TV,6.46,311
5425,Nekota no Koto ga Kininatte Shikatanai. (ONA),"School, Shoujo",ONA,6.46,546
5426,Ocha-ken: Chokotto Monogatari,"Comedy, Kids",TV,6.46,647
5427,Oira Uchuu no Tankoufu,"Action, Adventure, Sci-Fi, Shounen, Space",OVA,6.46,734
5428,Oniichan no Koto nanka Zenzen Suki ja Nai n da kara ne!! Special,"Comedy, Ecchi, Romance",Special,6.46,10024
5429,Onikirimaru,"Action, Demons, Martial Arts, Shounen",OVA,6.46,1174
5430,Perman,"Adventure, Comedy",TV,6.46,499
5431,Popotan,"Comedy, Drama, Ecchi, Supernatural",TV,6.46,15230
5432,Push,Parody,Special,6.46,1272
5433,Reporter Blues,"Comedy, Mystery",TV,6.46,315
5434,"Saikin, Imouto no Yousu ga Chotto Okashiinda ga.","Comedy, Ecchi, Romance, Shounen, Supernatural",TV,6.46,74320
5435,Sol Bianca: Taiyou no Fune,"Adventure, Mecha, Sci-Fi, Space",OVA,6.46,2947
5436,Sword Art Online: Sword Art Offline,Comedy,Special,6.46,50012
5437,Tenrankai no E,Comedy,Movie,6.46,1065
5438,Tenshi Kinryouku,"Action, Drama, Romance, Shoujo, Supernatural",OVA,6.46,36352
5439,Umi Monogatari: Kanon to Iku Amamikoshima,Comedy,Special,6.46,1087
5440,Watt Poe to Bokura no Ohanashi,"Adventure, Sci-Fi",OVA,6.46,179
5441,Yawara! Sore Yuke Koshinuke Kids!!,"Action, Comedy, Drama, Martial Arts, Romance, Slice of Life, Sports",Movie,6.46,763
5442,Youkai Ningen Bem,Horror,TV,6.46,440
5443,Ai no Wakakusa Yama Monogatari,Comedy,TV,6.45,527
5444,Aru Hibi no CLAMP Gakuen Tanteidan,Comedy,Special,6.45,685
5445,Asobi ni Iku yo!: Asobi ni Oide - Owari,Comedy,Special,6.45,3380
5446,Attack No.1 (1970),"Drama, Shoujo, Sports",Movie,6.45,329
5447,Baby☆Love,"Comedy, Romance",OVA,6.45,3708
5448,Biohazard 4: Incubate,"Action, Demons, Horror, Military, Mystery, Police, Supernatural, Thriller",OVA,6.45,3604
5449,Blocker Gundan IV Machine Blaster,"Action, Mecha, Sci-Fi",TV,6.45,325
5450,Chouja Raideen,"Adventure, Mecha, Sci-Fi, Shounen",TV,6.45,1147
5451,Dennou Coil Recaps,"Adventure, Comedy, Drama, Mystery, Sci-Fi",Special,6.45,1342
5452,Denpa Kyoushi,"Comedy, School, Shounen",Special,6.45,5010
5453,Denshinbashira Elemi no Koi,Fantasy,Movie,6.45,1139
5454,Duan Nao,"Mystery, Sci-Fi, Shounen, Thriller",ONA,6.42,1812
5455,Elf-ban Kakyuusei: Anata dake wo Mitsumete...,"Drama, Harem, Romance, School",OVA,6.45,1849
5456,Go! Go! Ackman,"Action, Comedy, Supernatural",OVA,6.45,450
5457,Gowapper 5 Gordam,"Action, Adventure, Mecha, Sci-Fi",TV,6.45,213
5458,Hi no Youjin,"Historical, Slice of Life",Movie,6.45,3757
5459,Himawari!,"Adventure, Comedy, Martial Arts",TV,6.45,15549
5460,Kiss Dum R: Meguriahi,"Mecha, Military, Sci-Fi",Special,6.45,683
5461,Magic Knight Rayearth Omake,"Adventure, Comedy, Drama, Fantasy, Magic, Mecha, Romance, Shoujo",Special,6.45,1730
5462,Mahou no Idol Pastel Yumi,"Comedy, Fantasy, Kids, Magic, Shoujo",TV,6.45,965
5463,Mari Iyagi,"Drama, Fantasy, Slice of Life",Movie,6.45,1967
5464,Memories Off 2nd,"Drama, Romance",OVA,6.45,2750
5465,Memories Off 3.5,"Drama, Romance",OVA,6.45,2321
5466,Okusama wa Joshikousei (TV),"Comedy, Drama, Romance, Slice of Life",TV,6.45,14010
5467,Otome Youkai Zakuro Picture Drama,"Demons, Historical, Romance, Seinen, Supernatural",Special,6.45,2747
5468,Pokemon: Pikachu to Pokemon Ongakutai,"Adventure, Fantasy, Kids",Movie,6.45,1509
5469,Scramble Wars: Tsuppashire! Genom Trophy Rally,Parody,OVA,6.45,558
5470,Shoujo-tachi wa Kouya wo Mezasu,School,TV,6.45,60452
5471,Tezuka Osamu ga Kieta?! 20 Seiki Saigo no Kaijiken,Mystery,Special,6.45,331
5472,To Heart 2: Dungeon Travelers,"Adventure, Comedy, Ecchi, Fantasy, Magic, Seinen",OVA,6.45,2540
5473,Transfer,"Action, Music",Music,6.45,797
5474,Wonder (Movie),Dementia,Movie,6.45,644
5475,009-1: R&amp;B,"Action, Sci-Fi, Seinen",Special,6.44,2988
5476,Amefuri Kozou,"Fantasy, Supernatural",OVA,6.44,606
5477,Arve Rezzle: Kikaijikake no Yousei-tachi,"Action, Drama, Mystery, Sci-Fi, Thriller",Movie,6.44,18770
5478,Boku no Marie,"Comedy, Ecchi, Romance, Sci-Fi, Seinen",OVA,6.44,2186
5479,Boukyaku no Senritsu,"Adventure, Fantasy, Horror, Mecha, Psychological, Sci-Fi, Shounen, Space, Supernatural",TV,6.44,12169
5480,Buttobi!! CPU,"Comedy, Ecchi, Magic, Sci-Fi, Seinen",OVA,6.44,3968
5481,Dive to Blue,Music,Music,6.44,199
5482,Eureka Seven AO: Jungfrau no Hanabana-tachi,"Action, Adventure, Drama, Mecha, Sci-Fi",OVA,6.44,6756
5483,Fireball Special,"Comedy, Sci-Fi",Special,6.44,1439
5484,Getsumen To Heiki Mina,"Comedy, Parody, Sci-Fi",TV,6.44,4744
5485,Green Green,"Comedy, Ecchi, Romance, School, Slice of Life",TV,6.44,80562
5486,Harukanaru Toki no Naka de: Ajisai Yumegatari,"Adventure, Demons, Drama, Fantasy, Historical, Romance, Shoujo, Supernatural",OVA,6.44,2253
5487,Ippatsu Kiki Musume,"Action, Comedy, Ecchi",TV,6.44,3188
5488,Iron Man: Rise of Technovore,"Action, Mecha",OVA,6.44,3656
5489,Juuou Mujin no Fafnir,"Fantasy, Harem, Romance, School",TV,6.44,59544
5490,Let&#039;s Nupu Nupu,"Comedy, Ecchi, School",TV,6.44,1861
5491,Magical Nyan Nyan Taruto,"Comedy, Magic",TV,6.44,3693
5492,Midnight Eye: Gokuu II,"Action, Adventure, Mystery, Sci-Fi, Seinen, Super Power",OVA,6.44,1688
5493,Oni,"Demons, Historical, Supernatural",Movie,6.44,950
5494,Seto no Hanayome Picture Drama,"Comedy, Parody, Romance, School",Special,6.44,1264
5495,Silent Mobius 2,"Adventure, Demons, Fantasy, Sci-Fi, Seinen",Movie,6.44,1624
5496,StarFox Zero: The Battle Begins,"Action, Sci-Fi, Space",ONA,6.44,1885
5497,Tamala 2010: A Punk Cat in Space OVA,"Dementia, Sci-Fi",OVA,6.44,505
5498,Ten Little Gall Force,"Action, Comedy, Mecha, Military, Parody, Sci-Fi, Space",OVA,6.44,701
5499,Tezuka Osamu no Don Dracula,"Comedy, Horror, Supernatural, Vampire",TV,6.44,934
5500,Tiger Mask W,"Action, Drama, Shounen, Sports",TV,6.44,8652
5501,Time Bokan Oudou Fukko,"Action, Comedy, Mecha, Parody, Sci-Fi",OVA,6.44,609
5502,Triage X,"Action, Adventure, Ecchi, Shounen",TV,6.44,59632
5503,Ultraman Kids no Kotowaza Monogatari,"Comedy, Kids, Super Power",TV,6.44,227
5504,Warau Hyouteki,"Horror, Mystery",OVA,6.44,1975
5505,Water Brain,"Dementia, Fantasy, Sci-Fi",Special,6.44,862
5506,Yatterman the Movie: Shin Yattermecha Osu Gou! Omocha no Kuni de Dai Ketsudan da Koron,"Comedy, Kids",Movie,6.44,448
5507,12-sai. 2nd Season,"Romance, School, Shoujo",OVA,6.43,1383
5508,Arcana Famiglia,"Action, Harem, Romance, Shoujo",TV,6.43,106391
5509,Asobou! Hello Kitty,"Adventure, Fantasy, Kids",TV,6.43,645
5510,Bakkyuu HIT! Crash Bedaman,Adventure,TV,6.43,747
5511,Bamboo Bears,Comedy,TV,6.43,330
5512,Code Geass: Hangyaku no Lelouch - Kiseki no Birthday Picture Drama Flash Special,"School, Supernatural",Special,6.43,5005
5513,Divergence Eve 2: Misaki Chronicles,"Adventure, Drama, Mecha, Military, Sci-Fi, Space",TV,6.43,4790
5514,"Eikoku Ikka, Nihon wo Taberu","Comedy, Slice of Life",TV,6.43,729
5515,Gegege no Kitarou: Daikaijuu,"Action, Fantasy, Horror, Shounen, Supernatural",Movie,6.43,305
5516,Hi-Speed Jecy,"Action, Sci-Fi",OVA,6.43,479
5517,Himitsukessha Taka no Tsume,"Comedy, Parody, Super Power",TV,6.43,341
5518,Hitsuji no Uta,"Drama, Horror, Vampire",OVA,6.43,10574
5519,Ikoku Meiro no Croisée Picture Drama,"Historical, Seinen, Slice of Life",Special,6.43,2616
5520,Juugo Shounen Hyouryuuki,"Adventure, Drama, Historical",Special,6.43,305
5521,Konchuu Monogatari Minashigo Hutch,"Adventure, Comedy, Drama",TV,6.43,1325
5522,Kuma Miko,"Comedy, Seinen, Slice of Life",TV,6.43,43176
5523,Ladies versus Butlers! Specials,"Ecchi, Seinen",Special,6.43,18524
5524,Lime-iro Senkitan: Nankoku Yume Roman,"Action, Comedy, Ecchi, Mecha",OVA,6.43,1869
5525,Loups=Garous,"Mystery, Sci-Fi, Thriller",Movie,6.43,12350
5526,Mach GoGoGo (1997),"Adventure, Cars",TV,6.43,1545
5527,Majokko Tickle,"Comedy, Magic, Shoujo",TV,6.43,471
5528,Mitsubachi Maya no Bouken,"Adventure, Comedy, Kids",TV,6.43,4426
5529,Okusama wa Mahou Shoujo,"Magic, Romance",TV,6.43,5098
5530,STAR BEAT!: Hoshi no Kodou,Music,Music,6.39,230
5531,The Four Seasons,Slice of Life,ONA,6.42,1190
5532,Thermae Romae x Yoyogi Animation Gakuin Collaboration,"Comedy, Historical, Seinen",Special,6.43,1260
5533,TV-ban Pokemon Special Masara Town-hen Soushuuhen,"Action, Adventure, Comedy, Fantasy, Kids",OVA,6.43,485
5534,UFO Princess Valkyrie: Recap,"Comedy, Romance, Sci-Fi",Special,6.44,739
5535,UFO Senshi Dai Apolon,"Action, Mecha, Sci-Fi",TV,6.43,312
5536,Wolf Guy,"Action, Military, Sci-Fi",OVA,6.43,412
5537,Yoshimune,"Comedy, Historical",TV,6.43,393
5538,Buddy Go!,"Comedy, Romance, Shoujo",Special,6.42,1415
5539,Code Geass: Hangyaku no Lelouch R2: Flash Specials,Parody,Special,6.42,9291
5540,Dr. Slump Movie 08: Arale-chan Hoyoyo!! Tasuketa Same ni Tsurerarete...,"Comedy, Sci-Fi, Shounen",Movie,6.42,506
5541,Ganbare! Kickers Specials,"Drama, Shounen, Sports",Special,6.43,141
5542,Gin&#039;iro no Olynsis: Tokito,"Adventure, Drama, Mecha, Romance",TV,6.42,5305
5543,Ginga Hyouryuu Vifam: Kieta 12-nin,"Action, Adventure, Mecha, Sci-Fi",OVA,6.42,205
5544,Ginga Kikoutai Majestic Prince: Mirai e no Tsubasa,"Action, Mecha, School, Sci-Fi, Seinen, Space",Special,6.42,2189
5545,Great Mazinger tai Getter Robo,"Action, Mecha, Sci-Fi",Movie,6.42,976
5546,Great Mazinger tai Getter Robo G: Kuuchuu Dai-Gekitotsu,"Action, Mecha, Sci-Fi",Movie,6.42,786
5547,Hairy Tale,"Historical, Samurai",Special,6.42,3510
5548,Himitsu no Akko-chan 2,"Magic, School, Shoujo",TV,6.42,375
5549,K-On!: Ura-On!,Comedy,Special,6.42,36560
5550,Kinnikuman: New York Kiki Ippatsu!,"Action, Comedy, Shounen, Sports",Movie,6.42,278
5551,Kirameki☆Project,"Comedy, Ecchi, Mecha, Sci-Fi",OVA,6.42,1195
5552,Kitty&#039;s Paradise,"Fantasy, Kids",TV,6.42,532
5553,Kuusen Madoushi Kouhosei no Kyoukan OVA,"Action, Drama, Fantasy, Magic, School",OVA,6.42,8632
5554,Kyomu Senshi Miroku,"Action, Demons, Fantasy, Historical, Samurai, Sci-Fi, Supernatural",OVA,6.42,207
5555,Licca-chan Fushigi na Fushigi na Yunia Monogatari,"Adventure, Kids",OVA,6.42,307
5556,Mafukiden: Pandarian,"Adventure, Comedy, Fantasy, Kids, Magic, Super Power",TV,6.42,367
5557,Magical Canan,"Drama, Fantasy, Magic, Supernatural",TV,6.42,2942
5558,Masou Gakuen HxH,"Action, Comedy, Ecchi, Fantasy, Harem, Romance, School, Sci-Fi",TV,6.42,68025
5559,Meganebu!,"Comedy, School, Slice of Life",TV,6.42,22411
5560,MonHun Nikki Girigiri Airou Mura: Airou Kiki Ippatsu,"Action, Comedy",TV,6.42,787
5561,Nagagutsu Sanjuushi,"Adventure, Fantasy, Kids",Movie,6.42,542
5562,Nogsaegjeoncha Haemosu,"Action, Adventure, Fantasy, Shounen",TV,6.42,287
5563,O-bake no... Holly,"Comedy, Fantasy, Kids, Magic",TV,6.42,194
5564,Persona 4 the Animation: Mr. Experiment Shorts,Comedy,Special,6.42,2196
5565,Sasurai no Taiyou,"Drama, Music",TV,6.42,316
5566,Sekkou Boys,"Comedy, Music",TV,6.42,28303
5567,Shoujo-tachi wa Kouya wo Mezasu OVA,School,OVA,6.42,7194
5568,Sister Princess: Re Pure Character&#039;s,"Drama, Romance",Special,6.42,544
5569,Soushin Shoujo Matoi,"Magic, Supernatural",TV,6.42,12549
5570,Survival,"Dementia, Drama, Music, Psychological, School, Supernatural",Music,6.42,2153
5571,Tetsuwan Atom: Ivan no Wakusei - Robot to Ningen no Yuujou,"Action, Mecha, Sci-Fi, Shounen, Super Power",Movie,6.42,402
5572,Togainu no Chi,"Action, Sci-Fi, Shounen Ai",TV,6.42,53377
5573,Tono to Issho: Ippunkan Gekijou,"Comedy, Samurai, Seinen",TV,6.42,2321
5574,Toradora!: SOS!,Comedy,Special,6.42,54096
5575,True Tears Specials,"Comedy, Parody, School",Special,6.42,7296
5576,Xi Avant,"Adventure, Sci-Fi",Movie,6.41,2379
5577,Yumeyume,Music,Music,6.42,915
5578,Yuusha Shirei Dagwon: Suishou no Hitomi no Shounen,Mecha,OVA,6.42,284
5579,Zettai Bouei Leviathan,"Comedy, Fantasy, Magic",TV,6.42,18202
5580,1001 Nights,"Demons, Fantasy, Romance, Seinen",Movie,6.41,4930
5581,Blood-C: None-None Gekijou,"Comedy, Parody",ONA,6.41,5273
5582,Busou Shinki,"Action, Sci-Fi, Slice of Life",TV,6.41,24595
5583,Digimon Universe: Appli Monsters,"Action, Adventure, Comedy, Fantasy, Kids",TV,6.41,3676
5584,Futari Ecchi (2014),"Comedy, Ecchi, Romance, Seinen, Slice of Life",OVA,6.41,3479
5585,Ginga Eiyuu Densetsu Gaiden: Ougon no Tsubasa,"Action, Drama, Military, Sci-Fi, Shounen, Space",Movie,6.41,6579
5586,Green Green Specials,"Comedy, Ecchi, Romance, Slice of Life",OVA,6.41,7526
5587,Haai Step Jun,"Action, Romance, School, Sci-Fi",TV,6.41,400
5588,Hakujaden,"Adventure, Fantasy, Historical, Romance",Movie,6.41,1542
5589,Harukanaru Toki no Naka de: Hachiyou Shou Recap,"Demons, Fantasy, Historical, Magic, Shoujo, Supernatural",Special,6.41,284
5590,Idol Tenshi Youkoso Yoko,"Comedy, Drama, Shoujo",TV,6.41,419
5591,Kenritsu Chikyuu Boueigun,"Action, Adventure, Comedy, Sci-Fi, Shounen",OVA,6.41,939
5592,Kikou Keisatsu Metal Jack,"Action, Mecha, Police, Sci-Fi",TV,6.41,349
5593,Kimi ni Maji Kyun!,"Magic, Music, Romance, School",OVA,6.42,1801
5594,Kinnikuman: Gyakushuu! Uchuu Kakure Choujin,"Action, Comedy, Shounen, Sports",Movie,6.41,287
5595,Koutetsu Sangokushi,"Adventure, Historical, Shounen",TV,6.41,6544
5596,Koutetsu Tenshi Kurumi 2,"Comedy, Mecha, Romance, Sci-Fi, Shoujo Ai, Shounen",TV,6.41,8094
5597,Mamono Hunter Youko,"Comedy, Fantasy, Horror, Magic, Supernatural",OVA,6.41,6385
5598,Mori no Densetsu: Dai Ni Gakushou,Fantasy,Movie,6.41,251
5599,Natsufuku no Shoujo-tachi,"Drama, Historical",Special,6.41,347
5600,Nekota no Koto ga Kininatte Shikatanai.,"School, Shoujo",Special,6.41,612
5601,Rinne no Lagrange Season 2 Specials,Comedy,Special,6.41,1599
5602,Robot Town Sagami 2028,Drama,ONA,6.41,386
5603,Shukufuku no Campanella,"Adventure, Fantasy, Harem, Magic",TV,6.41,20054
5604,Submarine Super 99,"Action, Adventure, Military, Sci-Fi, Shounen",TV,6.41,684
5605,Wind: A Breath of Heart Specials,"Comedy, Romance, School",Special,6.41,1335
5606,Yojouhan Shinwa Taikei Specials,Comedy,Special,6.41,10005
5607,Airy Me,"Dementia, Drama, Horror, Music",Music,6.4,1561
5608,Akikan!,"Comedy, Ecchi, Fantasy, Romance",TV,6.4,74097
5609,Akikan!: Kan Ippatsu!? Onsen Panic,"Comedy, Ecchi",OVA,6.4,17949
5610,Duel Masters Zero,"Action, Kids",TV,6.4,795
5611,Gakkyuu Ou Yamazaki,Comedy,TV,6.4,465
5612,"Genesis Climber Mospeada: Love, Live, Alive","Action, Mecha, Music",OVA,6.4,712
5613,Ginga Ojousama Densetsu Yuna: Shin&#039;en no Fairy,"Action, Adventure, Comedy, Magic, Mecha, Sci-Fi",OVA,6.4,1256
5614,Hanamaru Youchien Special Preview,"Comedy, School",Special,6.4,1093
5615,Hello Kitty no Alps no Shoujo Heidi,Kids,OVA,6.4,153
5616,Hidamari Sketch Recap,"Comedy, School, Slice of Life",Special,6.4,455
5617,Hidan no Aria AA,"Action, School, Shoujo Ai",TV,6.4,39538
5618,Himiko-den,"Adventure, Drama, Fantasy, Supernatural",TV,6.4,3731
5619,Himitsu no Akko-chan 3,"Magic, School, Shoujo",TV,6.4,378
5620,Hokkyoku no Muushika Miishika,Adventure,Movie,6.4,172
5621,Kakumeiki Valvrave Recaps,"Action, Mecha",ONA,6.39,1924
5622,Kiko-chan Smile,"Adventure, Comedy, Josei, Slice of Life",TV,6.4,297
5623,Kirara,"Comedy, Ecchi, Romance, Slice of Life, Supernatural",OVA,6.4,1596
5624,Kobayashi ga Kawai sugite Tsurai!!,"Romance, School, Shoujo",OVA,6.4,4251
5625,Lovedol: Lovely Idol OVA,"Comedy, Drama, Ecchi, Harem, Music",OVA,6.4,1135
5626,Mahou Shoujo Pretty Sammy Specials,"Adventure, Comedy, Fantasy, Magic, Parody, Seinen",Special,6.4,798
5627,Mouryou Senki Madara,"Adventure, Demons, Shounen, Supernatural",OVA,6.4,813
5628,Nanami-chan,"Comedy, Kids",TV,6.4,828
5629,Nekogami Yaoyorozu Specials,"Comedy, Seinen, Supernatural",Special,6.4,915
5630,Osamu to Musashi,"Adventure, Fantasy, Kids",Movie,6.4,143
5631,Play Ball,"Action, Shounen, Sports",TV,6.4,413
5632,Rikujou Bouei-tai Mao-chan,"Comedy, Kids, Magic, Military, Sci-Fi",TV,6.4,2934
5633,Shin Maple Town Monogatari: Palm Town-hen - Konnichiwa! Atarashii Machi,"Fantasy, Slice of Life",Movie,6.4,185
5634,Teizokurei Daydream,"Comedy, Drama, Ecchi, Horror, Supernatural",OVA,6.4,5305
5635,Tokimeki Tonight Recaps,"Comedy, Fantasy, Romance, Shoujo, Vampire",Special,6.4,220
5636,Tsubasa to Hotaru (2016),"Romance, School, Shoujo",Special,6.4,1411
5637,Umi kara no Shisha,"Action, Mecha, Sci-Fi, Super Power",Movie,6.4,826
5638,Usavich Zero,Comedy,TV,6.4,619
5639,Vampiyan Kids: Pilot,"Action, Comedy, Kids, Vampire",Special,6.4,435
5640,Yoiko,"Comedy, School, Slice of Life",TV,6.4,2238
5641,009-1,"Action, Mecha, Sci-Fi, Seinen",TV,6.39,11097
5642,Ai Tenshi Densetsu Wedding Peach Specials,"Adventure, Comedy, Magic, Romance, Shoujo",Special,6.39,446
5643,Amnesia,"Fantasy, Josei, Mystery, Romance",TV,6.39,134349
5644,Andersen Monogatari (TV),"Drama, Fantasy, Kids",TV,6.39,389
5645,Bao Lian Deng,"Action, Adventure, Fantasy",Movie,6.39,225
5646,Buddy Go! 2,"Comedy, Romance, Shoujo",Special,6.39,304
5647,Chitose Get You!!,"Comedy, Romance, School, Seinen, Slice of Life",TV,6.39,12886
5648,Dragon Collection,"Fantasy, Shounen",TV,6.39,3229
5649,Duel Masters Movie 2: Lunatic God Saga,"Action, Adventure, Comedy, Shounen",Movie,6.39,522
5650,Future Card Buddyfight DDD,Game,TV,6.39,912
5651,Gegege no Kitarou: Youkai Tokkyuu! Maboroshi no Kisha,"Adventure, Comedy, Fantasy, Horror, Supernatural",Movie,6.39,241
5652,H. P. Lovecraft&#039;s The Dunwich Horror and Other Stories,Horror,OVA,6.39,1704
5653,Jikuu Tantei Genshi-kun,"Adventure, Comedy, Fantasy, Mystery, Sci-Fi, Shounen",TV,6.39,5541
5654,Kaze wo Nuke!,Sports,OVA,6.39,187
5655,Knyacki!,"Comedy, Drama, Fantasy, Kids",ONA,6.38,242
5656,Kujibiki♥Unbalance,"Comedy, Romance, School",TV,6.39,9021
5657,Lupin tai Holmes,Mystery,Special,6.39,331
5658,Muramasa,"Historical, Horror, Martial Arts, Samurai",Movie,6.39,2535
5659,Oniichan dakedo Ai Sae Areba Kankeinai yo ne! Specials,"Comedy, Ecchi",Special,6.39,16618
5660,Phantom of the Kill: Zero kara no Hangyaku,"Action, Adventure, Fantasy",Movie,6.39,4893
5661,Pokemon XY: Koukoku no Princess Diancie,"Comedy, Fantasy, Kids",Special,6.4,2829
5662,Senkou no Night Raid: Yogen,"Action, Historical, Military, Super Power",Special,6.39,2752
5663,Shin Strange+,"Comedy, Shoujo, Slice of Life",TV,6.39,9385
5664,Taisei Kensetsu: Vietnam Noi Bai Kuukou,Drama,Special,6.39,2258
5665,Teki wa Kaizoku: Neko-tachi no Kyouen,"Comedy, Sci-Fi",OVA,6.39,720
5666,Uchuu Kazoku Carlvinson,"Comedy, Fantasy, Sci-Fi",OVA,6.39,649
5667,Umi Monogatari: Marin no Kore Naani?,Comedy,Special,6.39,1229
5668,Votoms Finder,"Action, Drama, Mecha, Military, Sci-Fi",OVA,6.39,1735
5669,Yurumates 3D,"Comedy, Seinen, Slice of Life",TV,6.39,5678
5670,A Piece of Phantasmagoria,"Fantasy, Kids",OVA,6.38,1862
5671,Accel World: Acchel World.,"Comedy, Sci-Fi",Special,6.38,26190
5672,Akai Koudan Zillion Specials,"Adventure, Sci-Fi, Shounen",Special,6.38,262
5673,B-Densetsu! Battle Bedaman,"Adventure, Fantasy, Kids, Shounen",TV,6.38,6545
5674,Bakugan Battle Brawlers,"Action, Fantasy, Game",TV,6.38,25846
5675,Cinderella Boy,"Action, Adventure, Comedy, Mystery",TV,6.38,3246
5676,Corpse Party: Missing Footage,"Horror, School",OVA,6.38,57507
5677,Daitoshokan no Hitsujikai Picture Drama,"Comedy, Ecchi",Special,6.38,2487
5678,Dear Brave,"Music, Romance",Music,6.38,522
5679,Dororon Enma-kun,"Comedy, Demons, Fantasy, Horror, Shounen, Supernatural",TV,6.38,1898
5680,Eightman After,"Action, Drama, Sci-Fi",OVA,6.38,1771
5681,Future Card Buddyfight Recap,Game,Special,6.38,277
5682,gdgd Fairies 2 Episode 0,"Comedy, Fantasy",Special,6.38,367
5683,Gendai Kibunroku Kaii Monogatari,Horror,OVA,6.38,704
5684,Honoo no Labyrinth,"Adventure, Comedy, Ecchi, Samurai",OVA,6.38,5958
5685,Izumo: Takeki Tsurugi no Senki,"Adventure, Drama, Fantasy, Martial Arts, Romance, Supernatural",TV,6.38,7748
5686,Jin Sheng Yuan,Music,Music,6.38,406
5687,Kataku,"Demons, Historical, Supernatural",Movie,6.38,1025
5688,Mahouka Koukou no Rettousei: Yoku Wakaru Mahouka!,"Comedy, Magic",ONA,6.38,13068
5689,Nagareboshi Lens Specials,"Romance, Shoujo",Special,6.38,1557
5690,Nijiiro☆Prism Girl,"Comedy, Romance, School, Shoujo",OVA,6.38,1390
5691,Nurarihyon no Mago Recaps,"Action, Demons, Shounen, Supernatural",Special,6.38,9781
5692,Obake no Q-tarou,"Comedy, School, Slice of Life, Supernatural",TV,6.38,250
5693,Ongaku Shoujo,"Music, Slice of Life",Movie,6.38,6289
5694,Saint Beast: Ikusen no Hiru to Yoru-hen,"Fantasy, Magic",OVA,6.38,2708
5695,Sci-fi Harry,"Drama, Horror, Sci-Fi",TV,6.38,5194
5696,"Shinran-sama: Negai, Soshite Hikari",Historical,OVA,6.38,150
5697,Shiranpuri (Movie),"Drama, School",Movie,6.38,3104
5698,Sora wo Kakeru Shoujo Picture Drama,"Adventure, Comedy, Sci-Fi, Space",Special,6.38,1716
5699,Taiko no Tatsujin,Game,TV,6.38,406
5700,Tekkamen wo Oe: &quot;d&#039;Artagnan Monogatari&quot; yori,"Action, Historical",Special,6.38,349
5701,Tenshi Nanka ja Nai,"Comedy, Drama",OVA,6.38,2027
5702,Transformers Superlink,"Adventure, Mecha, Sci-Fi, Shounen",TV,6.38,2691
5703,Uchuu Kaizoku Mito no Daibouken: Futari no Joou-sama,"Action, Comedy, Sci-Fi",TV,6.38,585
5704,Valkyrie Drive: Mermaid,"Action, Ecchi, Fantasy, Shoujo Ai",TV,6.38,45400
5705,"Wake Up, Girls! Deai no Kiroku: A Brief Recording",Music,OVA,6.39,810
5706,Yu☆Gi☆Oh! Zexal Second: Iza! Saishuu Kessen e!! Special,"Action, Fantasy, Game, Shounen",Special,6.38,1172
5707,Yuusha ni Narenakatta Ore wa Shibushibu Shuushoku wo Ketsui Shimashita. Specials,Comedy,Special,6.38,3818
5708,.hack//Gift,"Comedy, Fantasy, Game",OVA,6.37,15411
